gene_id	gene_symbol	cluster
FBgn0038830	CG17272	2
FBgn0038834	RpS30	2
FBgn0038842	hdly	2
FBgn0038853	RhoGAP93B	2
FBgn0038854	Brat1	2
FBgn0038855	Tbc1d22	2
FBgn0038857	Bdbt	2
FBgn0038858	CG5793	2
FBgn0038860	Ice2	2
FBgn0038861	Trm7-34	2
FBgn0038862	Usp8	2
FBgn0038868	Ddrgk1	2
FBgn0038869	Smyd5	2
FBgn0038870	Oga	2
FBgn0038871	CG3337	2
FBgn0038872	Nelf-A	2
FBgn0038876	Idi	2
FBgn0038877	CG3308	2
FBgn0038881	aus	2
FBgn0038889	Fancm	2
FBgn0038890	sp3	2
FBgn0038903	Polr1H	2
FBgn0038912	CG6656	2
FBgn0038917	CG6678	2
FBgn0038919	Qsox2	2
FBgn0038922	Idh3b	2
FBgn0038923	mRpL35	2
FBgn0038924	CG6028	2
FBgn0038925	Cchl	2
FBgn0038926	CG13409	2
FBgn0038928	Fadd	2
FBgn0038941	CG7080	3
FBgn0038943	CG5391	2
FBgn0038947	Sar1	2
FBgn0038948	JMJD6	2
FBgn0038950	CG5382	2
FBgn0038951	Polr3F	2
FBgn0038953	CG18596	2
FBgn0038957	CG7059	2
FBgn0038961	CG13850	2
FBgn0038964	Nop56	2
FBgn0038965	mats	2
FBgn0038966	pinta	2
FBgn0038968	CG12499	2
FBgn0038972	CG7054	2
FBgn0038973	Pebp1	1
FBgn0038974	CG5377	2
FBgn0038976	Pfdn5	2
FBgn0038977	CG5376	3
FBgn0038981	CG5346	2
FBgn0038983	CG5326	2
FBgn0038984	AdipoR	2
FBgn0038989	CG6937	2
FBgn0039003	wfs1	2
FBgn0039004	Nup133	2
FBgn0039006	Cyp6d4	2
FBgn0039013	RNF220	2
FBgn0039016	Dcr-1	2
FBgn0039017	CG6985	2
FBgn0039019	HP1c	2
FBgn0039020	CG17141	2
FBgn0039025	Usp12-46	2
FBgn0039026	CG7029	2
FBgn0039043	CG17121	2
FBgn0039044	p53	2
FBgn0039049	CG6726	2
FBgn0039055	Rassf	2
FBgn0039056	CenB1A	2
FBgn0039065	Rad60	2
FBgn0039066	EloA	2
FBgn0039067	wda	2
FBgn0039068	Pex11c	2
FBgn0039069	CG6763	2
FBgn0039078	CG4374	2
FBgn0039101	CG16710	2
FBgn0039102	SPE	2
FBgn0039108	CG10232	2
FBgn0039110	RanBP3	2
FBgn0039111	PTPMT1	2
FBgn0039112	SdhD	2
FBgn0039113	udt	2
FBgn0039114	Lsd-1	2
FBgn0039115	CG10214	2
FBgn0039116	CG10375	2
FBgn0039117	tst	2
FBgn0039118	CG10208	2
FBgn0039120	Nup98-96	2
FBgn0039125	Ndc1	2
FBgn0039126	CG13601	2
FBgn0039128	CG13599	2
FBgn0039129	RpS19b	2
FBgn0039130	CG5854	2
FBgn0039131	CG12268	2
FBgn0039132	AP-1sigma	2
FBgn0039135	CG13603	2
FBgn0039136	CG5902	2
FBgn0039137	Epp	2
FBgn0039139	Mettl3	2
FBgn0039140	Miro	2
FBgn0039141	spas	2
FBgn0039145	CG6000	2
FBgn0039149	CG18428	2
FBgn0039150	CG13605	2
FBgn0039153	GatB	2
FBgn0039154	Npc2f	2
FBgn0039155	Kal1	2
FBgn0039156	CG6178	2
FBgn0039157	Myo95E	2
FBgn0039158	TBC1d7	2
FBgn0039159	mRpS24	2
FBgn0039160	CG5510	2
FBgn0039163	CG5515	2
FBgn0039165	CG6204	2
FBgn0039167	CG17786	2
FBgn0039169	Spps	2
FBgn0039170	CG13609	2
FBgn0039172	Spase22-23	2
FBgn0039175	beta-PheRS	2
FBgn0039178	CG6356	2
FBgn0039180	CG5715	2
FBgn0039182	Rrp5	2
FBgn0039183	Dis3	2
FBgn0039186	CG5746	2
FBgn0039187	CG6454	2
FBgn0039188	Golgin84	2
FBgn0039189	CG18528	2
FBgn0039204	CG6607	2
FBgn0039205	CG13623	2
FBgn0039207	Cftr	2
FBgn0039209	REPTOR	2
FBgn0039210	CG13625	2
FBgn0039212	Syx18	2
FBgn0039213	atl	2
FBgn0039214	puf	2
FBgn0039215	CG6695	2
FBgn0039218	Polr2L	2
FBgn0039219	CG13630	2
FBgn0039223	CG5805	2
FBgn0039226	Ude	2
FBgn0039227	polybromo	2
FBgn0039229	Saf-B	2
FBgn0039233	CG7006	2
FBgn0039234	Nct	2
FBgn0039237	CG13640	2
FBgn0039238	CG7016	2
FBgn0039239	Srg1	3
FBgn0039240	CG3744	2
FBgn0039241	CG11089	2
FBgn0039244	CG11069	2
FBgn0039249	CG11168	2
FBgn0039250	Mink	2
FBgn0039252	CG11771	2
FBgn0039254	Nmnat	2
FBgn0039257	tnc	2
FBgn0039258	beta4GalT7	2
FBgn0039259	EMC6	2
FBgn0039260	Smg6	2
FBgn0039261	Ythdf	2
FBgn0039265	CG11790	2
FBgn0039266	CG11791	2
FBgn0039269	veli	2
FBgn0039270	PQBP1	2
FBgn0039271	CG11839	2
FBgn0039272	CG11836	2
FBgn0039273	shams	2
FBgn0039274	CG11920	2
FBgn0039277	Nepl16	2
FBgn0039283	danr	2
FBgn0039291	Saysd1	2
FBgn0039293	Alg9	2
FBgn0039294	Cad96Cb	2
FBgn0039296	Sil1	2
FBgn0039297	Jhbp7	2
FBgn0039299	CG11854	3
FBgn0039300	RpS27	2
FBgn0039301	Nup37	2
FBgn0039302	Nup358	2
FBgn0039303	Rer1	2
FBgn0039304	Kdsr	2
FBgn0039305	CG11858	2
FBgn0039306	RIOK2	2
FBgn0039323	CG10559	2
FBgn0039328	CHKov2	2
FBgn0039329	CG10669	2
FBgn0039335	Vps33B	2
FBgn0039336	CG4553	2
FBgn0039337	MED28	2
FBgn0039338	XNP	2
FBgn0039341	CG5112	2
FBgn0039348	Npl4	2
FBgn0039349	Ssadh	2
FBgn0039350	jigr1	2
FBgn0039355	CG4730	2
FBgn0039356	CG5039	2
FBgn0039357	CG4743	2
FBgn0039358	Idh3g	2
FBgn0039359	RpL27	2
FBgn0039360	CLS	2
FBgn0039379	CG5886	2
FBgn0039381	SppL	2
FBgn0039385	CG5913	2
FBgn0039386	Sodq	2
FBgn0039402	Vps2	2
FBgn0039403	Sld5	2
FBgn0039404	CG14543	2
FBgn0039406	RpL34a	2
FBgn0039407	Trmt61	2
FBgn0039411	dysf	2
FBgn0039415	CG6142	2
FBgn0039417	CG6073	2
FBgn0039419	CG12290	2
FBgn0039427	CG5447	2
FBgn0039430	CG5455	2
FBgn0039431	plum	2
FBgn0039434	TwdlM	2
FBgn0039449	CG6425	2
FBgn0039451	Wdr20	2
FBgn0039459	IntS12	2
FBgn0039461	CG5500	2
FBgn0039462	CG14252	2
FBgn0039464	CG6330	2
FBgn0039465	Tsp97E	2
FBgn0039466	CG5521	2
FBgn0039479	CG14257	2
FBgn0039481	Cpr97Eb	2
FBgn0039482	CG14258	2
FBgn0039487	gb	2
FBgn0039488	Nkap	2
FBgn0039489	CG5880	2
FBgn0039490	CG5882	2
FBgn0039492	CG6051	2
FBgn0039494	grass	2
FBgn0039501	TTLL6B	2
FBgn0039504	CG14260	2
FBgn0039505	CG5934	2
FBgn0039507	mrt	2
FBgn0039508	CG3368	2
FBgn0039509	bigmax	2
FBgn0039527	CG5639	2
FBgn0039528	dsd	2
FBgn0039531	CG5611	2
FBgn0039532	Mtl	2
FBgn0039537	Hsdl2	2
FBgn0039538	CG12883	2
FBgn0039543	CROT	2
FBgn0039544	CG12877	2
FBgn0039554	CG5003	2
FBgn0039555	mRpS22	2
FBgn0039557	CG12259	2
FBgn0039558	BCAS2	2
FBgn0039559	NSD	2
FBgn0039560	BOD1	2
FBgn0039561	mfrn	2
FBgn0039562	Gp93	2
FBgn0039563	CG4951	2
FBgn0039566	CG4849	2
FBgn0039580	Gfat2	2
FBgn0039581	Moca-cyp	2
FBgn0039588	mIF2	2
FBgn0039589	CG9986	2
FBgn0039590	CG10011	2
FBgn0039593	Sid	1
FBgn0039594	snu	2
FBgn0039600	Prp39	2
FBgn0039601	CG1523	2
FBgn0039602	CG1647	2
FBgn0039620	wat	2
FBgn0039622	eIF4E6	2
FBgn0039623	CG1951	2
FBgn0039625	beta4GalNAcTB	2
FBgn0039626	Slu7	2
FBgn0039627	CG11837	2
FBgn0039630	CG11843	2
FBgn0039631	Sirt7	2
FBgn0039633	Bicra	2
FBgn0039634	alpha-Man-Ib	2
FBgn0039635	Pdhb	2
FBgn0039636	Atg14	2
FBgn0039637	Ctl2	2
FBgn0039638	dgt6	2
FBgn0039639	Alg13	2
FBgn0039641	CG14511	2
FBgn0039642	CG11882	2
FBgn0039644	rdog	2
FBgn0039650	Mesh1	2
FBgn0039654	Brd8	2
FBgn0039663	CG2321	2
FBgn0039664	CG2006	2
FBgn0039665	CG2310	2
FBgn0039668	Trc8	2
FBgn0039670	CG7567	2
FBgn0039674	CG1907	2
FBgn0039678	Obp99a	2
FBgn0039680	Cap-D2	2
FBgn0039685	Obp99b	2
FBgn0039687	Naa40	2
FBgn0039688	Kul	2
FBgn0039689	NdufAF1	2
FBgn0039690	Gnpnat	2
FBgn0039691	IntS11	2
FBgn0039696	Rnb	2
FBgn0039697	Etfb	2
FBgn0039698	CG7789	2
FBgn0039702	Vps16B	2
FBgn0039704	neo	2
FBgn0039705	Atg16	2
FBgn0039709	Cad99C	2
FBgn0039710	dgt1	2
FBgn0039711	CG7824	2
FBgn0039712	CG15514	2
FBgn0039713	RpS8	2
FBgn0039714	Zip99C	2
FBgn0039726	eIF2Balpha	2
FBgn0039727	Vps13B	2
FBgn0039728	CG7896	2
FBgn0039730	CG7903	2
FBgn0039731	Sas-6	2
FBgn0039732	CG15525	2
FBgn0039733	CG11504	2
FBgn0039735	Nph	2
FBgn0039737	CG7920	2
FBgn0039738	Mgat2	2
FBgn0039740	ZIPIC	2
FBgn0039741	CG7943	2
FBgn0039743	Jasper	2
FBgn0039748	CG15529	2
FBgn0039751	CG1983	2
FBgn0039754	CG9747	2
FBgn0039757	RpS7	2
FBgn0039758	CG9737	2
FBgn0039759	CG9733	2
FBgn0039764	CG15535	2
FBgn0039765	mRpS18C	2
FBgn0039766	CG15536	2
FBgn0039767	CG2218	2
FBgn0039773	CG2224	2
FBgn0039774	CDase	2
FBgn0039776	PH4alphaEFB	2
FBgn0039790	CG2246	2
FBgn0039795	Spn100A	2
FBgn0039800	Npc2g	2
FBgn0039802	dj-1beta	2
FBgn0039804	CG15544	2
FBgn0039807	CG15546	2
FBgn0039809	CG15547	2
FBgn0039821	Ktch	2
FBgn0039827	Oadh	2
FBgn0039828	CG1542	2
FBgn0039829	CG15561	2
FBgn0039830	ATPsynC	2
FBgn0039831	CG12054	2
FBgn0039835	mRpL32	2
FBgn0039836	CG1750	2
FBgn0039844	CG1607	2
FBgn0039846	PNPase	2
FBgn0039848	Loxl1	2
FBgn0039849	CG11334	2
FBgn0039851	mey	2
FBgn0039852	nyo	2
FBgn0039854	CG1635	2
FBgn0039855	CG1638	2
FBgn0039856	CG1774	2
FBgn0039857	RpL6	2
FBgn0039858	CycG	2
FBgn0039859	Mnat9	2
FBgn0039860	CG1792	2
FBgn0039861	pasha	2
FBgn0039862	kek6	2
FBgn0039863	Zmynd8	2
FBgn0039864	CG11550	2
FBgn0039867	CstF50	2
FBgn0039868	CG11563	2
FBgn0039869	Tbca	2
FBgn0039870	Snrnp59	2
FBgn0039875	sip3	2
FBgn0039876	CG2126	2
FBgn0039877	Mccc1	2
FBgn0039879	Ir100a	2
FBgn0039882	Rift	2
FBgn0039883	RhoGAP100F	2
FBgn0039942	CG17163	2
FBgn0039943	CG17168	2
FBgn0039944	CG17162	2
FBgn0039946	ATbp	2
FBgn0039955	CG41099	2
FBgn0039958	CG12567	2
FBgn0039965	Coa7	2
FBgn0039966	Rab21	2
FBgn0039969	Fis1	2
FBgn0039970	CG17508	2
FBgn0039977	Spf30	2
FBgn0039979	CR40282	1
FBgn0039993	Bckdhb	2
FBgn0039994	conu	2
FBgn0040005	CG17883	2
FBgn0040007	RpL38	2
FBgn0040010	CG17493	2
FBgn0040011	Slmap	2
FBgn0040020	MED21	2
FBgn0040022	Set1	2
FBgn0040045	CR12460	2
FBgn0040056	CG17698	2
FBgn0040060	yip7	1
FBgn0040064	Acaa	2
FBgn0040066	wds	2
FBgn0040068	Vav	2
FBgn0040070	Trx2	2
FBgn0040071	tara	2
FBgn0040075	rept	2
FBgn0040078	pont	2
FBgn0040079	pkaap	2
FBgn0040080	pins	2
FBgn0040087	p115	2
FBgn0040089	meso18E	2
FBgn0040091	Ugt317A1	2
FBgn0040092	lectin-46Cb	2
FBgn0040099	lectin-28C	1
FBgn0040102	lectin-24Db	1
FBgn0040153	l(1)G0469	2
FBgn0040206	krz	2
FBgn0040207	kat80	2
FBgn0040208	Kat60	2
FBgn0040212	Gnpat	2
FBgn0040227	eIF3d1	2
FBgn0040228	DCTN5-p25	2
FBgn0040230	dbo	2
FBgn0040232	cmet	2
FBgn0040233	cana	2
FBgn0040234	c12.2	2
FBgn0040235	c12.1	2
FBgn0040236	c11.1	2
FBgn0040238	Best1	2
FBgn0040239	bc10	2
FBgn0040251	Ugt302K1	2
FBgn0040259	Ugt302C1	2
FBgn0040268	Top3alpha	2
FBgn0040271	Sulf1	2
FBgn0040273	Spt5	2
FBgn0040279	Osi14	2
FBgn0040283	SMC1	2
FBgn0040285	Scamp	2
FBgn0040290	RecQ4	2
FBgn0040294	POSH	2
FBgn0040296	Ocho	2
FBgn0040298	Myt1	2
FBgn0040305	MTF-1	2
FBgn0040308	Prx4	2
FBgn0040309	Prx2	2
FBgn0040319	Gclc	2
FBgn0040321	GNBP3	2
FBgn0040322	GNBP2	2
FBgn0040323	GNBP1	2
FBgn0040334	Tsp3A	2
FBgn0040336	Seipin	2
FBgn0040337	CG3021	2
FBgn0040339	MED22	2
FBgn0040340	TRAM	2
FBgn0040344	Lztr1	2
FBgn0040346	CG3704	2
FBgn0040347	mus81	2
FBgn0040349	CG3699	2
FBgn0040359	CG11380	2
FBgn0040366	CG11398	2
FBgn0040372	G9a	2
FBgn0040373	CG3038	2
FBgn0040375	CG13760	2
FBgn0040382	CG5273	2
FBgn0040383	CG5254	2
FBgn0040384	CG32795	2
FBgn0040388	boi	2
FBgn0040389	mRpL14	2
FBgn0040392	CG14050	2
FBgn0040394	CG16903	2
FBgn0040395	Unc-76	2
FBgn0040396	CG3939	2
FBgn0040397	CG3655	2
FBgn0040398	CG14629	1
FBgn0040465	Dlip3	2
FBgn0040466	Dlip2	2
FBgn0040467	Dlip1	2
FBgn0040475	SH3PX1	2
FBgn0040477	cid	2
FBgn0040487	BobA	1
FBgn0040493	grsm	2
FBgn0040496	CG17104	2
FBgn0040505	Alk	2
FBgn0040512	zetaCOP	2
FBgn0040514	CG17169	2
FBgn0040519	CG15219	1
FBgn0040528	CG15864	2
FBgn0040529	COX7A	2
FBgn0040532	CG8369	2
FBgn0040534	Sf3b5	2
FBgn0040551	CG11686	2
FBgn0040575	CG15922	2
FBgn0040600	CG13631	2
FBgn0040602	CG14545	2
FBgn0040623	Spase12	2
FBgn0040634	CG4186	2
FBgn0040650	CG15456	2
FBgn0040658	CG13516	2
FBgn0040660	CG13551	2
FBgn0040666	CG12848	2
FBgn0040670	e(y)2b	2
FBgn0040717	Nplp4	2
FBgn0040718	CG15353	2
FBgn0040732	CG16926	2
FBgn0040751	CG13018	2
FBgn0040752	Prosap	2
FBgn0040754	CG17059	2
FBgn0040763	CG18336	2
FBgn0040773	COX7C	2
FBgn0040777	CG14767	2
FBgn0040778	CG17977	2
FBgn0040780	Atg10	2
FBgn0040786	CG14104	2
FBgn0040793	COX7B	2
FBgn0040795	CG13038	2
FBgn0040796	CG13064	2
FBgn0040801	CG13053	2
FBgn0040809	CG13465	1
FBgn0040817	CG14132	2
FBgn0040832	CG8012	2
FBgn0040842	CG15212	2
FBgn0040843	CG15213	3
FBgn0040850	CG15210	2
FBgn0040890	ksh	2
FBgn0040899	CG17776	2
FBgn0040900	CG17777	2
FBgn0040906	CG15579	2
FBgn0040907	mRpL33	2
FBgn0040918	schlank	2
FBgn0040928	CR15345	2
FBgn0040929	CG12659	2
FBgn0040931	NdufA3	2
FBgn0040942	CG12643	2
FBgn0040964	CG18661	2
FBgn0040973	CG16824	2
FBgn0040985	osi	2
FBgn0041004	CG17715	2
FBgn0041087	wun2	2
FBgn0041092	tai	2
FBgn0041094	scyl	2
FBgn0041096	rols	2
FBgn0041100	park	2
FBgn0041111	lilli	2
FBgn0041147	ida	2
FBgn0041160	comm2	2
FBgn0041171	ago	2
FBgn0041174	Vhl	2
FBgn0041180	Tep4	1
FBgn0041181	Tep3	2
FBgn0041182	Tep2	2
FBgn0041183	Tep1	1
FBgn0041184	Socs36E	2
FBgn0041186	Slbp	2
FBgn0041188	Atx2	2
FBgn0041191	Rheb	2
FBgn0041205	key	2
FBgn0041210	HDAC4	2
FBgn0041241	Gr47b	3
FBgn0041342	Pcyt1	2
FBgn0041582	tamo	2
FBgn0041585	Orai	2
FBgn0041588	eIF2D	2
FBgn0041604	dlp	2
FBgn0041627	Ku80	2
FBgn0041629	Hexo2	2
FBgn0041630	Hexo1	2
FBgn0041702	CG15107	2
FBgn0041706	CG3253	3
FBgn0041710	yellow-f	2
FBgn0041711	yellow-e	2
FBgn0041712	yellow-d	2
FBgn0041713	yellow-c	2
FBgn0041720	snRNA:U2:34ABc	2
FBgn0041721	snRNA:U12	2
FBgn0041775	tral	2
FBgn0041780	Ssl2	2
FBgn0041781	SCAR	2
FBgn0041789	Pax	2
FBgn0042083	Mccc2	2
FBgn0042085	Bap170	2
FBgn0042086	Tsp42Eb	2
FBgn0042092	Polr1F	2
FBgn0042094	Ak3	2
FBgn0042106	CG18754	2
FBgn0042111	CG18766	2
FBgn0042112	mRpL36	2
FBgn0042125	CG18787	2
FBgn0042127	CG18789	2
FBgn0042132	CG18809	2
FBgn0042134	Capr	2
FBgn0042135	Gdap2	2
FBgn0042138	Apt1	2
FBgn0042173	CG18853	2
FBgn0042175	CG18858	2
FBgn0042177	Arts	2
FBgn0042178	Apl	2
FBgn0042180	CG18870	2
FBgn0042185	MCU	2
FBgn0042201	Nplp3	2
FBgn0042205	CG18764	2
FBgn0042206	GstD10	3
FBgn0042207	CG18530	2
FBgn0042213	CG18731	2
FBgn0042693	wrd	2
FBgn0042701	CR12628	2
FBgn0042712	HBS1	2
FBgn0043001	Chrac-16	2
FBgn0043002	Chrac-14	2
FBgn0043010	Fsn	2
FBgn0043012	AP-2sigma	2
FBgn0043021	snRNA:U5:38ABb	2
FBgn0043022	snRNA:U5:38ABa	2
FBgn0043043	Desat2	3
FBgn0043070	MESK2	2
FBgn0043362	bchs	2
FBgn0043364	cbt	2
FBgn0043455	CG5986	2
FBgn0043456	Ndf	2
FBgn0043457	CG5180	2
FBgn0043458	CG12084	2
FBgn0043550	Tsp68C	2
FBgn0043783	Galm1	3
FBgn0043792	CG30427	1
FBgn0043796	CG12219	2
FBgn0043799	CG31381	2
FBgn0043806	CG32032	2
FBgn0043841	vir-1	2
FBgn0043853	scaRNA:MeU5-C46	2
FBgn0043854	slam	1
FBgn0043884	mask	2
FBgn0043900	pygo	2
FBgn0043903	dome	2
FBgn0044020	Roc2	2
FBgn0044028	Notum	2
FBgn0044030	mRpS14	2
FBgn0044047	Ilp6	2
FBgn0044323	Cka	2
FBgn0044324	Chro	2
FBgn0044452	Atg2	2
FBgn0044508	snoRNA:M	2
FBgn0044511	mRpS21	2
FBgn0044823	Spec2	2
FBgn0044826	Pak3	2
FBgn0044871	Gos28	2
FBgn0045035	tefu	2
FBgn0045063	fdl	2
FBgn0045064	bwa	2
FBgn0045073	Stim	2
FBgn0045761	CHKov1	2
FBgn0045800	Uhg1	2
FBgn0045823	vsg	2
FBgn0045842	yuri	2
FBgn0045862	btz	2
FBgn0045866	bai	2
FBgn0046114	Gclm	2
FBgn0046214	vig2	2
FBgn0046222	Wdr33	2
FBgn0046225	CG17230	2
FBgn0046247	CG5938	2
FBgn0046253	CG3502	2
FBgn0046258	CG12880	2
FBgn0046294	CG12699	1
FBgn0046296	DEF8	2
FBgn0046301	CG7148	2
FBgn0046685	Wsck	2
FBgn0046687	Tre1	2
FBgn0046692	Stlk	2
FBgn0046696	RNaseP:RNA	2
FBgn0046704	Liprin-alpha	2
FBgn0046706	Haspin	2
FBgn0046756	asRNA:CR33945	2
FBgn0046763	peg	2
FBgn0046776	CR14033	2
FBgn0046875	Obp83g	2
FBgn0047038	ND-13B	2
FBgn0047095	CG33939	2
FBgn0047114	CG31142	2
FBgn0047135	CG32276	2
FBgn0047178	CG32147	2
FBgn0050000	GstT1	2
FBgn0050001	CG30001	2
FBgn0050005	GstT2	2
FBgn0050010	CG30010	2
FBgn0050015	CG30015	2
FBgn0050016	CG30016	1
FBgn0050020	CG30020	2
FBgn0050022	CG30022	2
FBgn0050025	CG30025	1
FBgn0050026	CG30026	2
FBgn0050031	CG30031	1
FBgn0050035	Tret1	2
FBgn0050047	CG30047	2
FBgn0050051	Tmem18	2
FBgn0050052	Obp49a	1
FBgn0050054	CG30054	2
FBgn0050055	lncRNA:CR30055	2
FBgn0050056	CG30056	2
FBgn0050062	CG30062	2
FBgn0050069	Sdb	2
FBgn0050077	Blos1	2
FBgn0050085	Rif1	2
FBgn0050089	CG30089	2
FBgn0050094	CG30094	2
FBgn0050096	CG30096	2
FBgn0050099	CG30099	2
FBgn0050101	Vajk4	3
FBgn0050105	CG30105	2
FBgn0050108	CG30108	2
FBgn0050109	CG30109	2
FBgn0050115	GEFmeso	2
FBgn0050122	CG30122	2
FBgn0050147	Hil	2
FBgn0050154	CG30154	2
FBgn0050156	CG30156	2
FBgn0050157	Ufsp1	2
FBgn0050159	CG30159	2
FBgn0050160	CG30160	2
FBgn0050169	Brca2	2
FBgn0050183	CG30183	2
FBgn0050185	AIMP3	2
FBgn0050187	CG30187	2
FBgn0050195	CG30195	2
FBgn0050196	CG30196	2
FBgn0050197	CG30197	2
FBgn0050237	tRNA:Gln-CTG-1-1	1
FBgn0050279	CR30279	2
FBgn0050285	BaraC	2
FBgn0050287	CG30287	2
FBgn0050289	CG30289	1
FBgn0050291	CG30291	2
FBgn0050295	Ipk1	2
FBgn0050323	CG30323	2
FBgn0050324	CG30324	2
FBgn0050338	CG30338	2
FBgn0050342	Prp38	2
FBgn0050343	Tsen15	2
FBgn0050344	CG30344	2
FBgn0050349	CG30349	2
FBgn0050354	UQCR-11L	1
FBgn0050356	CG30356	2
FBgn0050357	CG30357	2
FBgn0050359	Mal-A5	2
FBgn0050372	Asap	2
FBgn0050373	CG30373	2
FBgn0050380	CG30380	2
FBgn0050381	PIG-X	2
FBgn0050382	Prosalpha1R	2
FBgn0050383	CG30383	2
FBgn0050389	CG30389	2
FBgn0050390	Sgf29	2
FBgn0050392	CG30392	2
FBgn0050394	CG30394	2
FBgn0050398	CG30398	2
FBgn0050403	CG30403	2
FBgn0050404	Tango11	2
FBgn0050410	Rpi	2
FBgn0050414	CG30414	2
FBgn0050418	nord	2
FBgn0050421	Usp15-31	2
FBgn0050423	CG30423	2
FBgn0050424	cGlr2	2
FBgn0050428	CG30428	2
FBgn0050440	CG30440	2
FBgn0050441	IFT20	2
FBgn0050443	Opbp	2
FBgn0050457	CG30457	3
FBgn0050460	CG30460	2
FBgn0050463	Pgant9	2
FBgn0050466	CG30466	2
FBgn0050467	CG30467	2
FBgn0050476	ave	2
FBgn0050486	CG30486	1
FBgn0050488	antr	1
FBgn0050491	CG30491	2
FBgn0050493	Coq9	2
FBgn0050495	CG30495	2
FBgn0050496	CG30496	2
FBgn0050499	Rpe	2
FBgn0051005	qless	2
FBgn0051028	Rsod	2
FBgn0051029	CG31029	3
FBgn0051030	VhaAC45RP	2
FBgn0051032	CR31032	2
FBgn0051038	CG31038	2
FBgn0051040	Cog7	2
FBgn0051041	CG31041	2
FBgn0051044	lncRNA:CR31044	2
FBgn0051051	CG31051	2
FBgn0051054	CR31054	2
FBgn0051064	CG31064	2
FBgn0051072	Lerp	2
FBgn0051075	CG31075	2
FBgn0051076	CG31076	2
FBgn0051092	LpR2	2
FBgn0051098	CG31098	2
FBgn0051103	CG31103	2
FBgn0051105	ppk22	2
FBgn0051108	TTLL5	2
FBgn0051109	CG31109	2
FBgn0051111	CG31111	2
FBgn0051118	RabX4	2
FBgn0051121	CG31121	2
FBgn0051122	CG31122	2
FBgn0051125	CG31125	2
FBgn0051126	CG31126	2
FBgn0051133	Slimp	2
FBgn0051140	CG31140	2
FBgn0051151	wge	2
FBgn0051155	Polr2G	2
FBgn0051156	CG31156	2
FBgn0051158	Efa6	2
FBgn0051159	mRRF2	2
FBgn0051163	SKIP	2
FBgn0051174	CG31174	2
FBgn0051184	LSm3	2
FBgn0051195	CG31195	2
FBgn0051202	alpha-Man-Ic	2
FBgn0051207	CG31207	2
FBgn0051211	CG31211	2
FBgn0051216	Naam	2
FBgn0051217	modSP	2
FBgn0051223	CG31223	2
FBgn0051224	CG31224	2
FBgn0051228	tRNA:Pro-TGG-1-5	2
FBgn0051229	CG31229	2
FBgn0051230	CG31230	2
FBgn0051244	CG31244	2
FBgn0051248	CG31248	2
FBgn0051249	CG31249	2
FBgn0051251	CG31251	2
FBgn0051262	CG31262	2
FBgn0051274	CG31274	2
FBgn0051278	CG31278	2
FBgn0051287	CG31287	3
FBgn0051292	CR31292	2
FBgn0051301	CG31301	2
FBgn0051313	CG31313	2
FBgn0051337	CG31337	2
FBgn0051342	CG31342	2
FBgn0051344	CG31344	2
FBgn0051352	Unc-115a	2
FBgn0051354	Hsp70Bbb	3
FBgn0051357	Kaz	2
FBgn0051360	CG31360	2
FBgn0051363	Jupiter	2
FBgn0051365	CG31365	2
FBgn0051368	salsa	2
FBgn0051370	CG31370	2
FBgn0051373	CG31373	2
FBgn0051388	CG31388	2
FBgn0051390	MED7	2
FBgn0051391	CG31391	2
FBgn0051414	Gba1b	2
FBgn0051436	CG31436	2
FBgn0051441	CG31441	2
FBgn0051450	mRpS18A	2
FBgn0051451	lncRNA:mimi	2
FBgn0051453	pch2	2
FBgn0051454	CG31454	2
FBgn0051457	CG31457	2
FBgn0051460	CG31460	2
FBgn0051467	CG31467	2
FBgn0051469	Argp	2
FBgn0051472	sgll	2
FBgn0051473	CG31473	2
FBgn0051475	myd	2
FBgn0051477	ATPsynepsilonL	2
FBgn0051495	CG31495	2
FBgn0051510	CG31510	2
FBgn0051522	CG31522	2
FBgn0051523	CG31523	2
FBgn0051538	CG31538	2
FBgn0051548	CG31548	2
FBgn0051549	CG31549	2
FBgn0051550	CG31550	2
FBgn0051559	CG31559	2
FBgn0051575	tRNA:Ala-AGC-2-9	2
FBgn0051576	tRNA:Ala-AGC-2-10	2
FBgn0051580	tRNA:Ala-AGC-2-8	2
FBgn0051617	His1:CG31617	3
FBgn0051627	CG31627	2
FBgn0051633	CG31633	2
FBgn0051635	CG31635	2
FBgn0051637	CG31637	2
FBgn0051638	CG31638	2
FBgn0051642	CG31642	2
FBgn0051643	CG31643	2
FBgn0051648	Cox11	2
FBgn0051658	Nnf1b	2
FBgn0051673	CG31673	2
FBgn0051678	CG31678	2
FBgn0051683	CG31683	2
FBgn0051687	CG31687	2
FBgn0051694	Ifrd1	2
FBgn0051697	CG31697	2
FBgn0051710	CG31710	2
FBgn0051712	Arglu1	2
FBgn0051715	CG31715	2
FBgn0051716	Cnot4	2
FBgn0051717	CG31717	2
FBgn0051720	mthl15	3
FBgn0051729	CG31729	2
FBgn0051739	AspRS-m	2
FBgn0051755	SoYb	2
FBgn0051759	CG31759	2
FBgn0051777	CG31777	2
FBgn0051778	CG31778	1
FBgn0051789	CG31789	1
FBgn0051793	CG31793	2
FBgn0051800	CG31800	2
FBgn0051809	CG31809	1
